"date","club_1","goals_1","par_1","club_2","goals_2","par_2","tournament"
"12.10.2014","Envigado",0,,"Fortaleza",2,,"Liga Postobon"
"11.10.2014","Uniautonoma",0,,"Once Caldas",0,,"Liga Postobon"
"11.10.2014","Dep. Pasto",1,,"Santa Fe",2,,"Liga Postobon"
"11.10.2014","Millonarios",1,,"Ind. Medellin",4,,"Liga Postobon"
"11.10.2014","Petrolera",3,,"Dep. Cali",1,,"Liga Postobon"
"10.10.2014","La Equidad",0,,"Aguilas",0,,"Liga Postobon"
"05.10.2014","Fortaleza",1,,"Deportes Tolima",1,,"Liga Postobon"
"05.10.2014","Dep. Cali",0,,"Uniautonoma",4,,"Liga Postobon"
"05.10.2014","Santa Fe",0,,"Atl. Nacional",1,,"Liga Postobon"
"05.10.2014","Junior",1,,"La Equidad",0,,"Liga Postobon"
"04.10.2014","Patriotas",0,,"Millonarios",3,,"Liga Postobon"
"04.10.2014","Ind. Medellin",1,,"Petrolera",2,,"Liga Postobon"
"04.10.2014","Once Caldas",1,,"Dep. Pasto",0,,"Liga Postobon"
"04.10.2014","Aguilas",1,,"Envigado",0,,"Liga Postobon"
"03.10.2014","Huila",2,,"Chico",0,,"Liga Postobon"
"28.09.2014","Dep. Cali",1,,"Ind. Medellin",1,,"Liga Postobon"
"28.09.2014","Atl. Nacional",0,,"Once Caldas",0,,"Liga Postobon"
"28.09.2014","Chico",1,,"Santa Fe",2,,"Liga Postobon"
"28.09.2014","Petrolera",1,,"Patriotas",1,,"Liga Postobon"
"27.09.2014","Millonarios",4,,"Fortaleza",0,,"Liga Postobon"
"27.09.2014","Deportes Tolima",2,,"Aguilas",0,,"Liga Postobon"
"27.09.2014","Envigado",1,,"Junior",0,,"Liga Postobon"
"27.09.2014","Uniautonoma",1,,"Dep. Pasto",1,,"Liga Postobon"
"27.09.2014","La Equidad",1,,"Huila",1,,"Liga Postobon"
"25.09.2014","Once Caldas",4,,"Chico",1,,"Liga Postobon"
"25.09.2014","Patriotas",1,,"Dep. Cali",0,,"Liga Postobon"
"24.09.2014","Aguilas",4,,"Millonarios",2,,"Liga Postobon"
"24.09.2014","Ind. Medellin",1,,"Uniautonoma",0,,"Liga Postobon"
"24.09.2014","Junior",1,,"Deportes Tolima",0,,"Liga Postobon"
"24.09.2014","Santa Fe",2,,"La Equidad",0,,"Liga Postobon"
"24.09.2014","Huila",1,,"Envigado",1,,"Liga Postobon"
"24.09.2014","Fortaleza",2,,"Petrolera",1,,"Liga Postobon"
"21.09.2014","Dep. Cali",2,,"Fortaleza",0,,"Liga Postobon"
"21.09.2014","Envigado",2,,"Santa Fe",2,,"Liga Postobon"
"21.09.2014","Uniautonoma",0,,"Atl. Nacional",3,,"Liga Postobon"
"21.09.2014","Petrolera",1,,"Aguilas",0,,"Liga Postobon"
"20.09.2014","Ind. Medellin",3,,"Patriotas",1,,"Liga Postobon"
"20.09.2014","Millonarios",0,,"Junior",0,,"Liga Postobon"
"20.09.2014","La Equidad",2,,"Once Caldas",0,,"Liga Postobon"
"20.09.2014","Deportes Tolima",1,,"Huila",5,,"Liga Postobon"
"20.09.2014","Chico",0,,"Dep. Pasto",0,,"Liga Postobon"
"14.09.2014","Junior",3,,"Uniautonoma",1,,"Liga Postobon"
"14.09.2014","Huila",0,,"Deportes Tolima",0,,"Liga Postobon"
"14.09.2014","Once Caldas",3,,"Petrolera",0,,"Liga Postobon"
"14.09.2014","Chico",1,,"Patriotas",1,,"Liga Postobon"
"13.09.2014","Atl. Nacional",1,,"Ind. Medellin",0,,"Liga Postobon"
"13.09.2014","Dep. Pasto",2,,"Dep. Cali",0,,"Liga Postobon"
"13.09.2014","Santa Fe",4,,"Millonarios",1,,"Liga Postobon"
"13.09.2014","La Equidad",0,,"Fortaleza",0,,"Liga Postobon"
"12.09.2014","Envigado",2,,"Aguilas",0,,"Liga Postobon"
"07.09.2014","Aguilas",0,,"Dep. Cali",1,,"Liga Postobon"
"07.09.2014","Atl. Nacional",2,,"Chico",2,,"Liga Postobon"
"07.09.2014","Junior",0,,"Petrolera",1,,"Liga Postobon"
"07.09.2014","Dep. Pasto",0,,"La Equidad",0,,"Liga Postobon"
"06.09.2014","Once Caldas",2,,"Envigado",1,,"Liga Postobon"
"06.09.2014","Patriotas",1,,"Uniautonoma",0,,"Liga Postobon"
"06.09.2014","Santa Fe",5,,"Deportes Tolima",0,,"Liga Postobon"
"06.09.2014","Huila",1,,"Millonarios",0,,"Liga Postobon"
"06.09.2014","Fortaleza",2,,"Ind. Medellin",3,,"Liga Postobon"
"04.09.2014","Petrolera",3,,"La Equidad",1,,"Liga Postobon"
"03.09.2014","Junior",4,,"Huila",3,,"Liga Postobon"
"03.09.2014","Aguilas",2,,"Santa Fe",1,,"Liga Postobon"
"01.09.2014","La Equidad",0,,"Atl. Nacional",4,,"Liga Postobon"
"31.08.2014","Millonarios",0,,"Santa Fe",1,,"Liga Postobon"
"31.08.2014","Ind. Medellin",3,,"Aguilas",0,,"Liga Postobon"
"31.08.2014","Deportes Tolima",3,,"Once Caldas",3,,"Liga Postobon"
"31.08.2014","Dep. Cali",1,,"Junior",0,,"Liga Postobon"
"31.08.2014","Envigado",1,,"Dep. Pasto",2,,"Liga Postobon"
"30.08.2014","Patriotas",1,,"Fortaleza",0,,"Liga Postobon"
"30.08.2014","Uniautonoma",1,,"Chico",1,,"Liga Postobon"
"30.08.2014","Petrolera",0,,"Huila",0,,"Liga Postobon"
"24.08.2014","Dep. Pasto",2,,"Deportes Tolima",2,,"Liga Postobon"
"24.08.2014","Once Caldas",1,,"Millonarios",1,,"Liga Postobon"
"24.08.2014","Huila",0,,"Dep. Cali",1,,"Liga Postobon"
"24.08.2014","Junior",0,,"Ind. Medellin",1,,"Liga Postobon"
"24.08.2014","Chico",5,,"La Equidad",1,,"Liga Postobon"
"23.08.2014","Santa Fe",0,,"Petrolera",0,,"Liga Postobon"
"23.08.2014","Aguilas",2,,"Patriotas",3,,"Liga Postobon"
"23.08.2014","Atl. Nacional",0,,"Envigado",1,,"Liga Postobon"
"23.08.2014","Fortaleza",1,,"Uniautonoma",1,,"Liga Postobon"
"17.08.2014","Ind. Medellin",4,,"Huila",1,,"Liga Postobon"
"17.08.2014","Dep. Cali",2,,"Santa Fe",0,,"Liga Postobon"
"17.08.2014","Patriotas",0,,"Junior",0,,"Liga Postobon"
"17.08.2014","Petrolera",1,,"Once Caldas",0,,"Liga Postobon"
"16.08.2014","Millonarios",1,,"Dep. Pasto",1,,"Liga Postobon"
"16.08.2014","Uniautonoma",3,,"La Equidad",2,,"Liga Postobon"
"16.08.2014","Deportes Tolima",1,,"Atl. Nacional",1,,"Liga Postobon"
"16.08.2014","Fortaleza",0,,"Aguilas",2,,"Liga Postobon"
"16.08.2014","Envigado",2,,"Chico",2,,"Liga Postobon"
"10.08.2014","Once Caldas",3,,"Dep. Cali",3,,"Liga Postobon"
"10.08.2014","Atl. Nacional",5,,"Millonarios",0,,"Liga Postobon"
"10.08.2014","Junior",1,,"Fortaleza",3,,"Liga Postobon"
"10.08.2014","Chico",0,,"Deportes Tolima",1,,"Liga Postobon"
"10.08.2014","La Equidad",0,,"Envigado",1,,"Liga Postobon"
"09.08.2014","Huila",4,,"Patriotas",1,,"Liga Postobon"
"09.08.2014","Aguilas",2,,"Uniautonoma",0,,"Liga Postobon"
"09.08.2014","Santa Fe",2,,"Ind. Medellin",1,,"Liga Postobon"
"09.08.2014","Dep. Pasto",0,,"Petrolera",0,,"Liga Postobon"
"03.08.2014","Deportes Tolima",2,,"La Equidad",1,,"Liga Postobon"
"03.08.2014","Dep. Cali",2,,"Dep. Pasto",0,,"Liga Postobon"
"03.08.2014","Ind. Medellin",1,,"Once Caldas",3,,"Liga Postobon"
"03.08.2014","Petrolera",1,,"Atl. Nacional",1,,"Liga Postobon"
"02.08.2014","Millonarios",1,,"Chico",1,,"Liga Postobon"
"02.08.2014","Aguilas",0,,"Junior",0,,"Liga Postobon"
"02.08.2014","Patriotas",0,,"Santa Fe",0,,"Liga Postobon"
"02.08.2014","Uniautonoma",0,,"Envigado",2,,"Liga Postobon"
"02.08.2014","Fortaleza",1,,"Huila",1,,"Liga Postobon"
"27.07.2014","Atl. Nacional",2,,"Dep. Cali",2,,"Liga Postobon"
"27.07.2014","Chico",1,,"Petrolera",0,,"Liga Postobon"
"27.07.2014","Santa Fe",2,,"Fortaleza",0,,"Liga Postobon"
"27.07.2014","Once Caldas",2,,"Patriotas",0,,"Liga Postobon"
"26.07.2014","Dep. Pasto",0,,"Ind. Medellin",0,,"Liga Postobon"
"26.07.2014","La Equidad",0,,"Millonarios",1,,"Liga Postobon"
"26.07.2014","Uniautonoma",2,,"Junior",4,,"Liga Postobon"
"26.07.2014","Envigado",0,,"Deportes Tolima",0,,"Liga Postobon"
"26.07.2014","Huila",1,,"Aguilas",3,,"Liga Postobon"
"20.07.2014","Fortaleza",0,,"Once Caldas",1,,"Liga Postobon"
"20.07.2014","Deportes Tolima",2,,"Uniautonoma",0,,"Liga Postobon"
"19.07.2014","Ind. Medellin",1,,"Atl. Nacional",0,,"Liga Postobon"
"19.07.2014","Millonarios",2,,"Envigado",1,,"Liga Postobon"
"19.07.2014","Dep. Cali",0,,"Chico",1,,"Liga Postobon"
"18.07.2014","Patriotas",3,,"Dep. Pasto",0,,"Liga Postobon"
"21.05.2014","Atl. Nacional",3,2,"Junior",1,1,"Liga Postobon"
"18.05.2014","Junior",1,,"Atl. Nacional",0,,"Liga Postobon"
"11.05.2014","Atl. Nacional",2,,"Santa Fe",0,,"Liga Postobon"
"11.05.2014","Millonarios",0,0,"Junior",1,0,"Liga Postobon"
"07.05.2014","Junior",0,,"Millonarios",0,,"Liga Postobon"
"07.05.2014","Santa Fe",1,,"Atl. Nacional",0,,"Liga Postobon"
"04.05.2014","Atl. Nacional",2,,"Envigado",1,,"Liga Postobon"
"04.05.2014","Santa Fe",1,,"Once Caldas",2,,"Liga Postobon"
"03.05.2014","Junior",2,,"Aguilas",1,,"Liga Postobon"
"03.05.2014","Millonarios",1,,"La Equidad",1,,"Liga Postobon"
"27.04.2014","La Equidad",0,,"Millonarios",1,,"Liga Postobon"
"27.04.2014","Aguilas",1,,"Junior",1,,"Liga Postobon"
"26.04.2014","Once Caldas",1,,"Santa Fe",4,,"Liga Postobon"
"26.04.2014","Envigado",1,,"Atl. Nacional",4,,"Liga Postobon"
"20.04.2014","Fortaleza",4,,"Dep. Pasto",1,,"Liga Postobon"
"20.04.2014","Junior",2,,"Santa Fe",1,,"Liga Postobon"
"20.04.2014","Aguilas",2,,"Once Caldas",2,,"Liga Postobon"
"20.04.2014","Dep. Cali",1,,"La Equidad",0,,"Liga Postobon"
"20.04.2014","Ind. Medellin",2,,"Chico",1,,"Liga Postobon"
"20.04.2014","Petrolera",0,,"Envigado",2,,"Liga Postobon"
"19.04.2014","Patriotas",2,,"Atl. Nacional",1,,"Liga Postobon"
"19.04.2014","Millonarios",3,,"Deportes Tolima",1,,"Liga Postobon"
"19.04.2014","Huila",1,,"Uniautonoma",1,,"Liga Postobon"
"16.04.2014","Aguilas",1,,"Atl. Nacional",1,,"Liga Postobon"
"16.04.2014","Santa Fe",2,,"Uniautonoma",2,,"Liga Postobon"
"13.04.2014","Atl. Nacional",4,,"Fortaleza",3,,"Liga Postobon"
"13.04.2014","Envigado",3,,"Dep. Cali",1,,"Liga Postobon"
"13.04.2014","Santa Fe",2,,"Huila",1,,"Liga Postobon"
"13.04.2014","Deportes Tolima",1,,"Petrolera",2,,"Liga Postobon"
"13.04.2014","La Equidad",2,,"Ind. Medellin",1,,"Liga Postobon"
"12.04.2014","Uniautonoma",1,,"Millonarios",0,,"Liga Postobon"
"12.04.2014","Once Caldas",3,,"Junior",0,,"Liga Postobon"
"12.04.2014","Chico",3,,"Patriotas",0,,"Liga Postobon"
"11.04.2014","Dep. Pasto",1,,"Aguilas",2,,"Liga Postobon"
"10.04.2014","Ind. Medellin",3,,"Envigado",2,,"Liga Postobon"
"10.04.2014","Dep. Cali",2,,"Deportes Tolima",0,,"Liga Postobon"
"09.04.2014","Huila",2,,"Once Caldas",0,,"Liga Postobon"
"09.04.2014","Fortaleza",0,,"Chico",0,,"Liga Postobon"
"09.04.2014","Patriotas",1,,"La Equidad",2,,"Liga Postobon"
"08.04.2014","Junior",1,,"Dep. Pasto",0,,"Liga Postobon"
"08.04.2014","Petrolera",2,,"Millonarios",1,,"Liga Postobon"
"06.04.2014","Deportes Tolima",1,,"Ind. Medellin",1,,"Liga Postobon"
"06.04.2014","Envigado",2,,"Patriotas",2,,"Liga Postobon"
"06.04.2014","Chico",0,,"Aguilas",1,,"Liga Postobon"
"06.04.2014","La Equidad",1,,"Fortaleza",1,,"Liga Postobon"
"06.04.2014","Once Caldas",1,,"Santa Fe",1,,"Liga Postobon"
"05.04.2014","Atl. Nacional",1,,"Junior",0,,"Liga Postobon"
"05.04.2014","Uniautonoma",0,,"Petrolera",2,,"Liga Postobon"
"05.04.2014","Millonarios",1,,"Dep. Cali",0,,"Liga Postobon"
"05.04.2014","Dep. Pasto",5,,"Huila",1,,"Liga Postobon"
"03.04.2014","Fortaleza",2,,"Envigado",1,,"Liga Postobon"
"03.04.2014","Patriotas",1,,"Deportes Tolima",2,,"Liga Postobon"
"03.04.2014","Aguilas",3,,"La Equidad",1,,"Liga Postobon"
"02.04.2014","Dep. Cali",1,,"Petrolera",2,,"Liga Postobon"
"02.04.2014","Junior",2,,"Chico",1,,"Liga Postobon"
"02.04.2014","Once Caldas",3,,"Uniautonoma",1,,"Liga Postobon"
"01.04.2014","Ind. Medellin",2,,"Millonarios",1,,"Liga Postobon"
"01.04.2014","Santa Fe",3,,"Dep. Pasto",2,,"Liga Postobon"
"30.03.2014","Uniautonoma",0,,"Dep. Cali",2,,"Liga Postobon"
"30.03.2014","Deportes Tolima",1,,"Fortaleza",1,,"Liga Postobon"
"30.03.2014","La Equidad",0,,"Junior",1,,"Liga Postobon"
"30.03.2014","Envigado",1,,"Aguilas",0,,"Liga Postobon"
"29.03.2014","Atl. Nacional",2,,"Santa Fe",2,,"Liga Postobon"
"29.03.2014","Chico",1,,"Huila",0,,"Liga Postobon"
"29.03.2014","Millonarios",4,,"Patriotas",0,,"Liga Postobon"
"29.03.2014","Petrolera",2,,"Ind. Medellin",1,,"Liga Postobon"
"28.03.2014","Dep. Pasto",3,,"Once Caldas",2,,"Liga Postobon"
"27.03.2014","Uniautonoma",1,,"Junior",2,,"Liga Postobon"
"26.03.2014","Santa Fe",0,,"Envigado",1,,"Liga Postobon"
"26.03.2014","Huila",2,,"Atl. Nacional",0,,"Liga Postobon"
"23.03.2014","Fortaleza",0,,"Millonarios",1,,"Liga Postobon"
"23.03.2014","Junior",1,,"Envigado",0,,"Liga Postobon"
"23.03.2014","Ind. Medellin",2,,"Dep. Cali",0,,"Liga Postobon"
"23.03.2014","Dep. Pasto",4,,"Uniautonoma",0,,"Liga Postobon"
"22.03.2014","Once Caldas",0,,"Atl. Nacional",0,,"Liga Postobon"
"22.03.2014","Patriotas",3,,"Petrolera",3,,"Liga Postobon"
"22.03.2014","Santa Fe",0,,"Chico",0,,"Liga Postobon"
"22.03.2014","Aguilas",1,,"Deportes Tolima",0,,"Liga Postobon"
"21.03.2014","Huila",0,,"La Equidad",1,,"Liga Postobon"
"16.03.2014","Deportes Tolima",3,,"Junior",1,,"Liga Postobon"
"16.03.2014","Uniautonoma",4,,"Ind. Medellin",2,,"Liga Postobon"
"16.03.2014","Millonarios",3,,"Aguilas",0,,"Liga Postobon"
"16.03.2014","Dep. Cali",2,,"Patriotas",1,,"Liga Postobon"
"16.03.2014","Envigado",2,,"Huila",0,,"Liga Postobon"
"15.03.2014","La Equidad",0,,"Santa Fe",2,,"Liga Postobon"
"15.03.2014","Chico",1,,"Once Caldas",1,,"Liga Postobon"
"15.03.2014","Petrolera",1,,"Fortaleza",0,,"Liga Postobon"
"14.03.2014","Atl. Nacional",1,,"Dep. Pasto",1,,"Liga Postobon"
"13.03.2014","Patriotas",1,,"Ind. Medellin",0,,"Liga Postobon"
"13.03.2014","Huila",2,,"Deportes Tolima",0,,"Liga Postobon"
"12.03.2014","Once Caldas",0,,"La Equidad",0,,"Liga Postobon"
"12.03.2014","Aguilas",1,,"Petrolera",2,,"Liga Postobon"
"11.03.2014","Dep. Pasto",0,,"Chico",0,,"Liga Postobon"
"11.03.2014","Junior",0,,"Millonarios",1,,"Liga Postobon"
"10.03.2014","Fortaleza",0,,"Dep. Cali",0,,"Liga Postobon"
"07.03.2014","Chico",1,,"Atl. Nacional",2,,"Liga Postobon"
"06.03.2014","Deportes Tolima",0,,"Santa Fe",0,,"Liga Postobon"
"05.03.2014","Dep. Cali",1,,"Huila",0,,"Liga Postobon"
"04.03.2014","Atl. Nacional",3,,"Uniautonoma",1,,"Liga Postobon"
"02.03.2014","Millonarios",2,,"Santa Fe",1,,"Liga Postobon"
"02.03.2014","Dep. Cali",2,,"Dep. Pasto",2,,"Liga Postobon"
"02.03.2014","Aguilas",1,,"Envigado",0,,"Liga Postobon"
"02.03.2014","Petrolera",0,,"Once Caldas",2,,"Liga Postobon"
"02.03.2014","Deportes Tolima",1,,"Huila",1,,"Liga Postobon"
"01.03.2014","Ind. Medellin",0,,"Atl. Nacional",2,,"Liga Postobon"
"01.03.2014","Patriotas",2,,"Chico",1,,"Liga Postobon"
"01.03.2014","Fortaleza",1,,"La Equidad",1,,"Liga Postobon"
"27.02.2014","Dep. Cali",2,,"Aguilas",3,,"Liga Postobon"
"27.02.2014","Petrolera",1,,"Junior",0,,"Liga Postobon"
"26.02.2014","Envigado",2,,"Once Caldas",1,,"Liga Postobon"
"26.02.2014","Ind. Medellin",3,,"Fortaleza",3,,"Liga Postobon"
"26.02.2014","La Equidad",1,,"Dep. Pasto",1,,"Liga Postobon"
"25.02.2014","Millonarios",2,,"Huila",2,,"Liga Postobon"
"25.02.2014","Uniautonoma",2,,"Patriotas",0,,"Liga Postobon"
"23.02.2014","Junior",1,,"Dep. Cali",0,,"Liga Postobon"
"23.02.2014","Once Caldas",3,,"Deportes Tolima",0,,"Liga Postobon"
"23.02.2014","Aguilas",1,,"Ind. Medellin",1,,"Liga Postobon"
"23.02.2014","Dep. Pasto",1,,"Envigado",2,,"Liga Postobon"
"22.02.2014","Atl. Nacional",1,,"La Equidad",2,,"Liga Postobon"
"22.02.2014","Chico",3,,"Uniautonoma",2,,"Liga Postobon"
"22.02.2014","Santa Fe",0,,"Millonarios",1,,"Liga Postobon"
"22.02.2014","Huila",3,,"Petrolera",0,,"Liga Postobon"
"22.02.2014","Fortaleza",2,,"Patriotas",2,,"Liga Postobon"
"20.02.2014","Ind. Medellin",2,,"Junior",2,,"Liga Postobon"
"20.02.2014","Deportes Tolima",1,,"Dep. Pasto",1,,"Liga Postobon"
"19.02.2014","Envigado",2,,"Atl. Nacional",3,,"Liga Postobon"
"19.02.2014","Millonarios",1,,"Once Caldas",1,,"Liga Postobon"
"19.02.2014","Patriotas",1,,"Aguilas",0,,"Liga Postobon"
"19.02.2014","Petrolera",1,,"Santa Fe",2,,"Liga Postobon"
"18.02.2014","La Equidad",1,,"Chico",0,,"Liga Postobon"
"18.02.2014","Uniautonoma",0,,"Fortaleza",1,,"Liga Postobon"
"16.02.2014","Atl. Nacional",2,,"Deportes Tolima",0,,"Liga Postobon"
"16.02.2014","Junior",1,,"Patriotas",0,,"Liga Postobon"
"16.02.2014","Once Caldas",2,,"Petrolera",1,,"Liga Postobon"
"15.02.2014","Santa Fe",0,,"Dep. Cali",0,,"Liga Postobon"
"15.02.2014","Aguilas",2,,"Fortaleza",1,,"Liga Postobon"
"15.02.2014","Dep. Pasto",1,,"Millonarios",1,,"Liga Postobon"
"15.02.2014","La Equidad",0,,"Uniautonoma",0,,"Liga Postobon"
"14.02.2014","Huila",1,,"Ind. Medellin",1,,"Liga Postobon"
"14.02.2014","Chico",2,,"Envigado",0,,"Liga Postobon"
"10.02.2014","Fortaleza",0,,"Junior",0,,"Liga Postobon"
"10.02.2014","Patriotas",3,,"Huila",1,,"Liga Postobon"
"09.02.2014","Deportes Tolima",1,,"Chico",0,,"Liga Postobon"
"09.02.2014","Millonarios",3,,"Atl. Nacional",1,,"Liga Postobon"
"09.02.2014","Petrolera",1,,"Dep. Pasto",1,,"Liga Postobon"
"09.02.2014","Uniautonoma",1,,"Aguilas",1,,"Liga Postobon"
"08.02.2014","Dep. Cali",0,,"Once Caldas",1,,"Liga Postobon"
"08.02.2014","Ind. Medellin",0,,"Santa Fe",2,,"Liga Postobon"
"08.02.2014","Envigado",1,,"La Equidad",3,,"Liga Postobon"
"06.02.2014","Chico",1,,"Millonarios",0,,"Liga Postobon"
"06.02.2014","Junior",2,,"Aguilas",0,,"Liga Postobon"
"06.02.2014","Atl. Nacional",5,,"Petrolera",1,,"Liga Postobon"
"06.02.2014","Huila",3,,"Fortaleza",1,,"Liga Postobon"
"05.02.2014","Dep. Pasto",1,,"Dep. Cali",1,,"Liga Postobon"
"05.02.2014","Santa Fe",1,,"Patriotas",0,,"Liga Postobon"
"05.02.2014","Envigado",1,,"Uniautonoma",0,,"Liga Postobon"
"05.02.2014","La Equidad",0,,"Deportes Tolima",2,,"Liga Postobon"
"04.02.2014","Once Caldas",2,,"Ind. Medellin",2,,"Liga Postobon"
"02.02.2014","Dep. Cali",0,,"Atl. Nacional",3,,"Liga Postobon"
"02.02.2014","Millonarios",0,,"La Equidad",1,,"Liga Postobon"
"02.02.2014","Aguilas",2,,"Huila",1,,"Liga Postobon"
"01.02.2014","Deportes Tolima",2,,"Envigado",4,,"Liga Postobon"
"01.02.2014","Fortaleza",1,,"Santa Fe",2,,"Liga Postobon"
"01.02.2014","Junior",1,,"Uniautonoma",1,,"Liga Postobon"
"01.02.2014","Petrolera",1,,"Chico",2,,"Liga Postobon"
"31.01.2014","Ind. Medellin",2,,"Dep. Pasto",0,,"Liga Postobon"
"31.01.2014","Patriotas",0,,"Once Caldas",0,,"Liga Postobon"
"26.01.2014","Chico",2,,"Dep. Cali",1,,"Liga Postobon"
"26.01.2014","Atl. Nacional",3,,"Ind. Medellin",1,,"Liga Postobon"
"26.01.2014","Dep. Pasto",3,,"Patriotas",1,,"Liga Postobon"
"25.01.2014","Huila",2,,"Junior",3,,"Liga Postobon"
"25.01.2014","Once Caldas",3,,"Fortaleza",1,,"Liga Postobon"
"25.01.2014","Envigado",1,,"Millonarios",2,,"Liga Postobon"
"25.01.2014","Uniautonoma",3,,"Deportes Tolima",2,,"Liga Postobon"
"24.01.2014","Santa Fe",3,,"Aguilas",0,,"Liga Postobon"
"24.01.2014","La Equidad",1,,"Petrolera",1,,"Liga Postobon"
"15.12.2013","Atl. Nacional",2,,"Dep. Cali",0,,"Liga Postobon"
"11.12.2013","Dep. Cali",0,,"Atl. Nacional",0,,"Liga Postobon"
"11.12.2013","Cucuta",1,,"Fortaleza",0,,"Liga Postobon"
"08.12.2013","Atl. Nacional",2,,"Santa Fe",1,,"Liga Postobon"
"08.12.2013","Junior",4,,"Aguilas",1,,"Liga Postobon"
"07.12.2013","Dep. Pasto",3,,"Dep. Cali",2,,"Liga Postobon"
"07.12.2013","Millonarios",3,,"Once Caldas",1,,"Liga Postobon"
"07.12.2013","Fortaleza",2,,"Cucuta",0,,"Liga Postobon"
"05.12.2013","Aguilas",0,,"Atl. Nacional",4,,"Liga Postobon"
"05.12.2013","Santa Fe",2,,"Junior",1,,"Liga Postobon"
"04.12.2013","Dep. Cali",4,,"Millonarios",2,,"Liga Postobon"
"04.12.2013","Once Caldas",3,,"Dep. Pasto",1,,"Liga Postobon"
"01.12.2013","Atl. Nacional",2,,"Junior",1,,"Liga Postobon"
"01.12.2013","Santa Fe",0,,"Aguilas",2,,"Liga Postobon"
"30.11.2013","Dep. Cali",1,,"Once Caldas",0,,"Liga Postobon"
"30.11.2013","Dep. Pasto",4,,"Millonarios",1,,"Liga Postobon"
"28.11.2013","Santa Fe",0,,"Atl. Nacional",2,,"Liga Postobon"
"28.11.2013","Once Caldas",2,,"Millonarios",1,,"Liga Postobon"
"24.11.2013","Junior",0,,"Atl. Nacional",0,,"Liga Postobon"
"24.11.2013","Aguilas",1,,"Santa Fe",2,,"Liga Postobon"
"23.11.2013","Once Caldas",1,,"Dep. Cali",2,,"Liga Postobon"
"23.11.2013","Millonarios",2,,"Dep. Pasto",0,,"Liga Postobon"
"21.11.2013","Junior",3,,"Santa Fe",2,,"Liga Postobon"
"21.11.2013","Atl. Nacional",3,,"Aguilas",2,,"Liga Postobon"
"20.11.2013","Dep. Pasto",2,,"Once Caldas",1,,"Liga Postobon"
"20.11.2013","Millonarios",0,,"Dep. Cali",1,,"Liga Postobon"
"16.11.2013","Dep. Cali",3,,"Dep. Pasto",2,,"Liga Postobon"
"16.11.2013","Aguilas",0,,"Junior",1,,"Liga Postobon"
"10.11.2013","Aguilas",1,,"Dep. Pasto",0,,"Liga Postobon"
"10.11.2013","Dep. Cali",1,,"Envigado",1,,"Liga Postobon"
"10.11.2013","Deportes Tolima",3,,"La Equidad",1,,"Liga Postobon"
"10.11.2013","Junior",3,,"Ind. Medellin",2,,"Liga Postobon"
"10.11.2013","Patriotas",0,,"Once Caldas",1,,"Liga Postobon"
"10.11.2013","Santa Fe",3,,"Huila",4,,"Liga Postobon"
"09.11.2013","Atl. Nacional",1,,"Cucuta",2,,"Liga Postobon"
"09.11.2013","Quindio",2,,"Chico",1,,"Liga Postobon"
"09.11.2013","Petrolera",0,,"Millonarios",1,,"Liga Postobon"
"03.11.2013","Chico",0,,"Aguilas",2,,"Liga Postobon"
"03.11.2013","Dep. Pasto",1,,"Atl. Nacional",1,,"Liga Postobon"
"03.11.2013","Ind. Medellin",3,,"Dep. Cali",1,,"Liga Postobon"
"03.11.2013","La Equidad",2,,"Junior",2,,"Liga Postobon"
"03.11.2013","Millonarios",2,,"Deportes Tolima",1,,"Liga Postobon"
"02.11.2013","Cucuta",1,,"Santa Fe",0,,"Liga Postobon"
"02.11.2013","Envigado",1,,"Patriotas",1,,"Liga Postobon"
"02.11.2013","Huila",2,,"Petrolera",0,,"Liga Postobon"
"02.11.2013","Once Caldas",3,,"Quindio",0,,"Liga Postobon"
"27.10.2013","Quindio",1,,"Envigado",2,,"Liga Postobon"
"27.10.2013","Atl. Nacional",0,,"Chico",1,,"Liga Postobon"
"27.10.2013","Aguilas",0,,"Once Caldas",4,,"Liga Postobon"
"27.10.2013","Junior",3,,"Millonarios",2,,"Liga Postobon"
"26.10.2013","Huila",2,,"Cucuta",2,,"Liga Postobon"
"26.10.2013","Dep. Cali",1,,"La Equidad",0,,"Liga Postobon"
"26.10.2013","Santa Fe",2,,"Dep. Pasto",0,,"Liga Postobon"
"26.10.2013","Petrolera",2,,"Deportes Tolima",1,,"Liga Postobon"
"25.10.2013","Patriotas",0,,"Ind. Medellin",0,,"Liga Postobon"
"20.10.2013","Ind. Medellin",1,,"Quindio",0,,"Liga Postobon"
"20.10.2013","La Equidad",1,,"Patriotas",0,,"Liga Postobon"
"20.10.2013","Chico",0,,"Santa Fe",2,,"Liga Postobon"
"20.10.2013","Cucuta",2,,"Petrolera",0,,"Liga Postobon"
"19.10.2013","Millonarios",1,,"Dep. Cali",0,,"Liga Postobon"
"19.10.2013","Once Caldas",0,,"Atl. Nacional",1,,"Liga Postobon"
"19.10.2013","Deportes Tolima",3,,"Junior",3,,"Liga Postobon"
"19.10.2013","Envigado",1,,"Aguilas",1,,"Liga Postobon"
"18.10.2013","Dep. Pasto",2,,"Huila",2,,"Liga Postobon"
"16.10.2013","Deportes Tolima",1,,"Aguilas",1,,"Liga Postobon"
"13.10.2013","Patriotas",1,,"Atl. Nacional",0,,"Liga Postobon"
