,date,t1,id1,g1,g2,id2,t2,tourn
681,2006.05.03,Velez Sarsfield,42,2,2,25,Newells Old Boys,Copa Libertadores
682,2006.05.04,Corinthians,214,1,3,31,River Plate,Copa Libertadores
683,2006.05.04,Goias,223,3,1,16,Estudiantes L.P.,Copa Libertadores
684,2006.05.10,LDU Quito,518,2,1,226,Internacional,Copa Libertadores
685,2006.05.10,Estudiantes L.P.,16,1,0,239,Sao Paulo,Copa Libertadores
686,2006.05.11,River Plate,31,2,2,614,Libertad Asuncion,Copa Libertadores
687,2006.07.18,Libertad Asuncion,614,3,1,31,River Plate,Copa Libertadores
688,2006.07.19,Sao Paulo,239,1,0,16,Estudiantes L.P.,Copa Libertadores
689,2006.07.19,Internacional,226,2,0,518,LDU Quito,Copa Libertadores
690,2006.07.27,Libertad Asuncion,614,0,0,226,Internacional,Copa Libertadores
691,2006.08.03,Internacional,226,2,0,614,Libertad Asuncion,Copa Libertadores
692,2006.08.09,Sao Paulo,239,1,2,226,Internacional,Copa Libertadores
693,2006.08.16,Internacional,226,2,2,239,Sao Paulo,Copa Libertadores
694,2006.08.22,Mineros,923,3,0,905,Carabobo,Copa Sudamericana
695,2006.08.22,LDU Quito,518,2,3,509,EL Nacional,Copa Sudamericana
696,2006.08.22,San Lorenzo,33,2,1,8,Banfield,Copa Sudamericana
697,2006.08.23,Deportes Tolima,412,3,1,416,Ind. Medellin,Copa Sudamericana
698,2006.08.23,Libertad Asuncion,614,3,1,604,Cerro Porteno,Copa Sudamericana
699,2006.08.23,Central Esp.,806,0,1,817,Nacional,Copa Sudamericana
700,2006.08.24,Huachipato,315,1,2,307,Colo Colo,Copa Sudamericana
701,2006.08.24,Coronel,717,1,0,738,U. San Martin,Copa Sudamericana
702,2006.08.24,U. Sucre,128,2,2,106,Bolivar,Copa Sudamericana
703,2006.08.29,Nacional,817,0,0,806,Central Esp.,Copa Sudamericana
704,2006.08.29,Cerro Porteno,604,0,1,614,Libertad Asuncion,Copa Sudamericana
705,2006.08.29,Ind. Medellin,416,1,1,412,Deportes Tolima,Copa Sudamericana
706,2006.08.30,EL Nacional,509,1,1,518,LDU Quito,Copa Sudamericana
707,2006.08.30,Carabobo,905,1,3,923,Mineros,Copa Sudamericana
708,2006.08.30,Lanus,24,2,0,42,Velez Sarsfield,Copa Sudamericana
709,2006.08.31,U. San Martin,738,3,2,717,Coronel,Copa Sudamericana
710,2006.08.31,Colo Colo,307,1,2,315,Huachipato,Copa Sudamericana
711,2006.08.31,Bolivar,106,2,3,128,U. Sucre,Copa Sudamericana
712,2006.09.05,Libertad Asuncion,614,1,2,817,Nacional,Copa Sudamericana
713,2006.09.05,Deportes Tolima,412,0,0,923,Mineros,Copa Sudamericana
714,2006.09.06,Vasco,241,0,1,214,Corinthians,Copa Sudamericana
715,2006.09.06,Santos,237,1,0,217,Cruzeiro,Copa Sudamericana
716,2006.09.06,Parana,231,1,3,203,Athletico-PR,Copa Sudamericana
717,2006.09.07,Botafogo RJ,210,1,1,220,Fluminense,Copa Sudamericana
718,2006.09.07,Boca Juniors,10,2,1,239,Sao Paulo,Recopa Sudamericana
719,2006.09.12,Banfield,8,0,0,33,San Lorenzo,Copa Sudamericana
720,2006.09.12,Coronel,717,2,1,307,Colo Colo,Copa Sudamericana
721,2006.09.12,U. Sucre,128,1,3,509,EL Nacional,Copa Sudamericana
722,2006.09.13,Cruzeiro,217,0,0,237,Santos,Copa Sudamericana
723,2006.09.13,Corinthians,214,3,1,241,Vasco,Copa Sudamericana
724,2006.09.13,Athletico-PR,203,1,0,231,Parana,Copa Sudamericana
725,2006.09.14,Fluminense,220,1,1,210,Botafogo RJ,Copa Sudamericana
726,2006.09.14,Sao Paulo,239,2,2,10,Boca Juniors,Recopa Sudamericana
727,2006.09.19,Nacional,817,2,1,614,Libertad Asuncion,Copa Sudamericana
728,2006.09.19,Colo Colo,307,1,0,717,Coronel,Copa Sudamericana
729,2006.09.20,Velez Sarsfield,42,0,1,24,Lanus,Copa Sudamericana
730,2006.09.21,EL Nacional,509,2,1,128,U. Sucre,Copa Sudamericana
731,2006.09.21,Mineros,923,2,2,412,Deportes Tolima,Copa Sudamericana
732,2006.09.27,Corinthians,214,0,0,24,Lanus,Copa Sudamericana
733,2006.09.27,San Lorenzo,33,3,0,237,Santos,Copa Sudamericana
734,2006.09.27,River Plate,31,0,1,203,Athletico-PR,Copa Sudamericana
735,2006.09.28,Nacional,817,2,1,10,Boca Juniors,Copa Sudamericana
736,2006.09.28,Fluminense,220,1,1,18,Gimnasia L.P.,Copa Sudamericana
737,2006.10.11,Santos,237,1,0,33,San Lorenzo,Copa Sudamericana
738,2006.10.11,Lanus,24,4,2,214,Corinthians,Copa Sudamericana
739,2006.10.11,Gimnasia L.P.,18,2,0,220,Fluminense,Copa Sudamericana
740,2006.10.12,Boca Juniors,10,2,1,817,Nacional,Copa Sudamericana
741,2006.10.12,Athletico-PR,203,2,2,31,River Plate,Copa Sudamericana
742,2006.10.19,Colo Colo,307,4,1,18,Gimnasia L.P.,Copa Sudamericana
743,2006.10.19,Nacional,817,1,2,203,Athletico-PR,Copa Sudamericana
744,2006.10.25,Athletico-PR,203,4,1,817,Nacional,Copa Sudamericana
745,2006.10.26,Gimnasia L.P.,18,0,2,307,Colo Colo,Copa Sudamericana
746,2007.01.30,Dep. Tachira,911,1,2,412,Deportes Tolima,Copa Libertadores
747,2007.01.30,Velez Sarsfield,42,3,0,810,Danubio,Copa Libertadores
748,2007.01.31,Blooming,105,0,1,237,Santos,Copa Libertadores
749,2007.02.01,Cobreloa,305,0,2,231,Parana,Copa Libertadores
750,2007.02.01,Tacuary,627,1,1,518,LDU Quito,Copa Libertadores
751,2007.02.06,LDU Quito,518,3,0,627,Tacuary,Copa Libertadores
752,2007.02.06,Danubio,810,1,2,42,Velez Sarsfield,Copa Libertadores
753,2007.02.07,Santos,237,5,0,105,Blooming,Copa Libertadores
754,2007.02.07,Parana,231,1,1,305,Cobreloa,Copa Libertadores
755,2007.02.08,Deportes Tolima,412,2,0,911,Dep. Tachira,Copa Libertadores
756,2007.02.13,Defensor Sp.,811,3,0,18,Gimnasia L.P.,Copa Libertadores
757,2007.02.13,Cucuta,409,0,0,412,Deportes Tolima,Copa Libertadores
758,2007.02.13,Emelec,510,0,1,42,Velez Sarsfield,Copa Libertadores
759,2007.02.14,A. Italiano,301,0,0,239,Sao Paulo,Copa Libertadores
760,2007.02.14,Real Potosi,121,2,2,219,Flamengo RJ,Copa Libertadores
761,2007.02.14,Bolivar,106,0,0,10,Boca Juniors,Copa Libertadores
762,2007.02.15,U. A. Maracaibo,932,2,4,231,Parana,Copa Libertadores
763,2007.02.15,Cerro Porteno,604,0,1,224,Gremio,Copa Libertadores
764,2007.02.20,Libertad Asuncion,614,1,0,8,Banfield,Copa Libertadores
765,2007.02.21,Dep. Pasto,411,0,1,237,Santos,Copa Libertadores
766,2007.02.21,Parana,231,2,0,121,Real Potosi,Copa Libertadores
767,2007.02.21,Nacional,817,3,1,226,Internacional,Copa Libertadores
768,2007.02.21,Flamengo RJ,219,3,1,932,U. A. Maracaibo,Copa Libertadores
769,2007.02.22,Colo Colo,307,1,2,31,River Plate,Copa Libertadores
770,2007.02.22,Caracas,906,1,0,518,LDU Quito,Copa Libertadores
771,2007.02.27,Banfield,8,4,1,509,EL Nacional,Copa Libertadores
772,2007.02.27,Gremio,224,0,0,409,Cucuta,Copa Libertadores
773,2007.02.28,Velez Sarsfield,42,1,1,817,Nacional,Copa Libertadores
774,2007.02.28,Internacional,226,3,0,510,Emelec,Copa Libertadores
775,2007.02.28,Sao Paulo,239,4,0,704,Alianza Lima,Copa Libertadores
776,2007.03.01,Boca Juniors,10,1,0,713,Cienciano,Copa Libertadores
777,2007.03.01,Santos,237,1,0,811,Defensor Sp.,Copa Libertadores
778,2007.03.06,Gimnasia L.P.,18,3,2,411,Dep. Pasto,Copa Libertadores
779,2007.03.06,EL Nacional,509,1,1,614,Libertad Asuncion,Copa Libertadores
780,2007.03.07,LDU Quito,518,3,1,307,Colo Colo,Copa Libertadores
781,2007.03.07,Deportes Tolima,412,1,0,604,Cerro Porteno,Copa Libertadores
782,2007.03.08,Cienciano,713,5,1,106,Bolivar,Copa Libertadores
783,2007.03.08,River Plate,31,0,1,906,Caracas,Copa Libertadores
784,2007.03.13,Alianza Lima,704,1,3,301,A. Italiano,Copa Libertadores
785,2007.03.13,Cucuta,409,1,1,604,Cerro Porteno,Copa Libertadores
786,2007.03.13,U. A. Maracaibo,932,1,1,121,Real Potosi,Copa Libertadores
787,2007.03.14,Parana,231,0,1,219,Flamengo RJ,Copa Libertadores
788,2007.03.14,Velez Sarsfield,42,3,0,226,Internacional,Copa Libertadores
789,2007.03.14,Santos,237,3,0,18,Gimnasia L.P.,Copa Libertadores
790,2007.03.15,LDU Quito,518,1,1,31,River Plate,Copa Libertadores
791,2007.03.15,Deportes Tolima,412,1,0,224,Gremio,Copa Libertadores
792,2007.03.15,Dep. Pasto,411,1,2,811,Defensor Sp.,Copa Libertadores
793,2007.03.20,Caracas,906,0,4,307,Colo Colo,Copa Libertadores
794,2007.03.20,Real Potosi,121,2,2,932,U. A. Maracaibo,Copa Libertadores
795,2007.03.20,Cerro Porteno,604,2,1,409,Cucuta,Copa Libertadores
796,2007.03.21,Flamengo RJ,219,1,0,231,Parana,Copa Libertadores
797,2007.03.22,Emelec,510,1,0,817,Nacional,Copa Libertadores
798,2007.03.22,Libertad Asuncion,614,1,0,509,EL Nacional,Copa Libertadores
799,2007.03.22,Gimnasia L.P.,18,1,2,237,Santos,Copa Libertadores
800,2007.03.27,Gremio,224,1,0,412,Deportes Tolima,Copa Libertadores
801,2007.03.27,A. Italiano,301,1,0,704,Alianza Lima,Copa Libertadores
802,2007.03.28,Internacional,226,0,0,42,Velez Sarsfield,Copa Libertadores
803,2007.03.28,Bolivar,106,2,3,713,Cienciano,Copa Libertadores
804,2007.03.28,Defensor Sp.,811,3,0,411,Dep. Pasto,Copa Libertadores
805,2007.03.29,River Plate,31,0,0,518,LDU Quito,Copa Libertadores
806,2007.03.30,Colo Colo,307,2,1,906,Caracas,Copa Libertadores
807,2007.04.03,Colo Colo,307,4,0,518,LDU Quito,Copa Libertadores
808,2007.04.03,EL Nacional,509,0,1,8,Banfield,Copa Libertadores
809,2007.04.03,Nacional,817,3,1,510,Emelec,Copa Libertadores
810,2007.04.04,U. A. Maracaibo,932,1,2,219,Flamengo RJ,Copa Libertadores
811,2007.04.04,Cienciano,713,3,0,10,Boca Juniors,Copa Libertadores
812,2007.04.05,Dep. Pasto,411,0,2,18,Gimnasia L.P.,Copa Libertadores
813,2007.04.05,Defensor Sp.,811,0,2,237,Santos,Copa Libertadores
814,2007.04.05,Caracas,906,3,1,31,River Plate,Copa Libertadores
815,2007.04.10,Real Potosi,121,3,1,231,Parana,Copa Libertadores
816,2007.04.10,Emelec,510,1,2,226,Internacional,Copa Libertadores
817,2007.04.10,Cerro Porteno,604,1,0,412,Deportes Tolima,Copa Libertadores
818,2007.04.11,Cucuta,409,3,1,224,Gremio,Copa Libertadores
819,2007.04.12,Nacional,817,2,0,42,Velez Sarsfield,Copa Libertadores
820,2007.04.18,Flamengo RJ,219,1,0,121,Real Potosi,Copa Libertadores
821,2007.04.18,Banfield,8,0,1,614,Libertad Asuncion,Copa Libertadores
822,2007.04.18,Alianza Lima,704,0,1,239,Sao Paulo,Copa Libertadores
823,2007.04.18,Parana,231,2,1,932,U. A. Maracaibo,Copa Libertadores
824,2007.04.19,Gimnasia L.P.,18,3,0,811,Defensor Sp.,Copa Libertadores
825,2007.04.19,Internacional,226,1,0,817,Nacional,Copa Libertadores
826,2007.04.19,Santos,237,3,0,411,Dep. Pasto,Copa Libertadores
827,2007.04.19,Velez Sarsfield,42,1,0,510,Emelec,Copa Libertadores
828,2007.04.24,Gremio,224,1,0,604,Cerro Porteno,Copa Libertadores
829,2007.04.24,Deportes Tolima,412,3,4,409,Cucuta,Copa Libertadores
830,2007.04.25,Sao Paulo,239,2,2,301,A. Italiano,Copa Libertadores
831,2007.04.25,River Plate,31,1,0,307,Colo Colo,Copa Libertadores
832,2007.04.25,LDU Quito,518,3,1,906,Caracas,Copa Libertadores
833,2007.04.26,Boca Juniors,10,7,0,106,Bolivar,Copa Libertadores
834,2007.05.02,Sao Paulo,239,1,0,224,Gremio,Copa Libertadores
835,2007.05.02,Defensor Sp.,811,3,0,219,Flamengo RJ,Copa Libertadores
836,2007.05.02,Caracas,906,2,2,237,Santos,Copa Libertadores
837,2007.05.02,Boca Juniors,10,3,0,42,Velez Sarsfield,Copa Libertadores
838,2007.05.03,Parana,231,1,2,614,Libertad Asuncion,Copa Libertadores
839,2007.05.09,Gremio,224,2,0,239,Sao Paulo,Copa Libertadores
840,2007.05.09,Velez Sarsfield,42,3,1,10,Boca Juniors,Copa Libertadores
841,2007.05.09,Flamengo RJ,219,2,0,811,Defensor Sp.,Copa Libertadores
842,2007.05.10,Libertad Asuncion,614,1,1,231,Parana,Copa Libertadores
843,2007.05.10,Santos,237,3,2,906,Caracas,Copa Libertadores
844,2007.05.15,Cucuta,409,2,0,817,Nacional,Copa Libertadores
845,2007.05.16,Defensor Sp.,811,2,0,224,Gremio,Copa Libertadores
846,2007.05.17,Boca Juniors,10,1,1,614,Libertad Asuncion,Copa Libertadores
847,2007.05.22,Nacional,817,2,2,409,Cucuta,Copa Libertadores
848,2007.05.23,Gremio,224,2,0,811,Defensor Sp.,Copa Libertadores
849,2007.05.24,Libertad Asuncion,614,0,2,10,Boca Juniors,Copa Libertadores
850,2007.05.30,Gremio,224,2,0,237,Santos,Copa Libertadores
851,2007.05.31,Cucuta,409,3,1,10,Boca Juniors,Copa Libertadores
852,2007.06.06,Santos,237,3,1,224,Gremio,Copa Libertadores
853,2007.06.07,Boca Juniors,10,3,0,409,Cucuta,Copa Libertadores
854,2007.06.13,Boca Juniors,10,3,0,224,Gremio,Copa Libertadores
855,2007.06.20,Gremio,224,0,2,10,Boca Juniors,Copa Libertadores
856,2007.07.31,A. Italiano,301,2,0,130,Wilstermann,Copa Sudamericana
857,2007.08.01,Tacuary,627,1,1,810,Danubio,Copa Sudamericana
858,2007.08.01,Olmedo,522,1,0,936,Zamora,Copa Sudamericana
859,2007.08.02,Real Potosi,121,1,1,307,Colo Colo,Copa Sudamericana
860,2007.08.02,Millonarios,421,0,1,717,Coronel,Copa Sudamericana
861,2007.08.07,Defensor Sp.,811,2,1,614,Libertad Asuncion,Copa Sudamericana
862,2007.08.07,Wilstermann,130,1,1,301,A. Italiano,Copa Sudamericana
863,2007.08.08,Lanus,24,2,0,16,Estudiantes L.P.,Copa Sudamericana
864,2007.08.09,Colo Colo,307,3,1,121,Real Potosi,Copa Sudamericana
865,2007.08.09,U. de Deportes,739,0,1,403,Atl. Nacional,Copa Sudamericana
866,2007.08.14,Arsenal Sarandi,5,1,1,33,San Lorenzo,Copa Sudamericana
867,2007.08.15,Danubio,810,1,1,627,Tacuary,Copa Sudamericana
868,2007.08.15,Figueirense,218,2,2,239,Sao Paulo,Copa Sudamericana
869,2007.08.15,Athletico-PR,203,2,4,241,Vasco,Copa Sudamericana
870,2007.08.16,Goias,223,2,0,217,Cruzeiro,Copa Sudamericana
871,2007.08.16,Carabobo,905,0,1,509,EL Nacional,Copa Sudamericana
872,2007.08.21,Zamora,936,1,2,522,Olmedo,Copa Sudamericana
873,2007.08.21,Libertad Asuncion,614,2,2,811,Defensor Sp.,Copa Sudamericana
874,2007.08.22,Cruzeiro,217,1,0,223,Goias,Copa Sudamericana
875,2007.08.22,Botafogo RJ,210,3,1,214,Corinthians,Copa Sudamericana
876,2007.08.23,Sao Paulo,239,1,1,218,Figueirense,Copa Sudamericana
877,2007.08.23,Coronel,717,0,1,421,Millonarios,Copa Sudamericana
878,2007.08.28,EL Nacional,509,4,0,905,Carabobo,Copa Sudamericana
879,2007.08.28,Colo Colo,307,0,0,301,A. Italiano,Copa Sudamericana
880,2007.08.30,Tacuary,627,1,1,811,Defensor Sp.,Copa Sudamericana
881,2007.08.30,Atl. Nacional,403,1,0,739,U. de Deportes,Copa Sudamericana
882,2007.09.04,EL Nacional,509,2,0,522,Olmedo,Copa Sudamericana
883,2007.09.04,A. Italiano,301,1,1,307,Colo Colo,Copa Sudamericana
884,2007.09.05,Atl. Nacional,403,2,3,421,Millonarios,Copa Sudamericana
885,2007.09.05,Estudiantes L.P.,16,2,1,24,Lanus,Copa Sudamericana
886,2007.09.06,San Lorenzo,33,0,3,5,Arsenal Sarandi,Copa Sudamericana
887,2007.09.11,Olmedo,522,0,1,509,EL Nacional,Copa Sudamericana
888,2007.09.12,Corinthians,214,1,2,210,Botafogo RJ,Copa Sudamericana
889,2007.09.12,Vasco,241,2,0,203,Athletico-PR,Copa Sudamericana
890,2007.09.13,Defensor Sp.,811,3,0,627,Tacuary,Copa Sudamericana
891,2007.09.13,Millonarios,421,0,0,403,Atl. Nacional,Copa Sudamericana
892,2007.09.19,Boca Juniors,10,2,1,239,Sao Paulo,Copa Sudamericana
893,2007.09.19,Botafogo RJ,210,1,0,31,River Plate,Copa Sudamericana
894,2007.09.19,Lanus,24,2,0,241,Vasco,Copa Sudamericana
895,2007.09.19,Goias,223,2,3,5,Arsenal Sarandi,Copa Sudamericana
896,2007.09.20,Defensor Sp.,811,3,0,509,EL Nacional,Copa Sudamericana
897,2007.09.25,Millonarios,421,1,1,307,Colo Colo,Copa Sudamericana
898,2007.09.26,Vasco,241,3,0,24,Lanus,Copa Sudamericana
899,2007.09.26,Arsenal Sarandi,5,1,1,223,Goias,Copa Sudamericana
900,2007.09.26,Sao Paulo,239,1,0,10,Boca Juniors,Copa Sudamericana
901,2007.09.27,River Plate,31,4,2,210,Botafogo RJ,Copa Sudamericana
902,2007.10.04,Colo Colo,307,1,1,421,Millonarios,Copa Sudamericana
903,2007.10.04,EL Nacional,509,2,0,811,Defensor Sp.,Copa Sudamericana
904,2007.10.10,Sao Paulo,239,0,1,421,Millonarios,Copa Sudamericana
905,2007.10.24,Millonarios,421,2,0,239,Sao Paulo,Copa Sudamericana
906,2007.10.25,Defensor Sp.,811,2,2,31,River Plate,Copa Sudamericana
907,2007.10.30,River Plate,31,0,0,811,Defensor Sp.,Copa Sudamericana
908,2007.11.08,Arsenal Sarandi,5,0,0,31,River Plate,Copa Sudamericana
909,2007.11.14,River Plate,31,0,0,5,Arsenal Sarandi,Copa Sudamericana
910,2008.01.29,Arsenal Sarandi,5,2,0,923,Mineros,Copa Libertadores
911,2008.01.30,Cruzeiro,217,3,1,604,Cerro Porteno,Copa Libertadores
912,2008.01.31,Cienciano,713,1,0,834,Wanderers,Copa Libertadores
913,2008.01.31,Olmedo,522,1,0,24,Lanus,Copa Libertadores
914,2008.02.05,Lanus,24,3,0,522,Olmedo,Copa Libertadores
915,2008.02.05,Mineros,923,2,1,5,Arsenal Sarandi,Copa Libertadores
916,2008.02.06,Cerro Porteno,604,2,3,217,Cruzeiro,Copa Libertadores
917,2008.02.07,Wanderers,834,0,0,713,Cienciano,Copa Libertadores
918,2008.02.07,Chico,407,4,3,301,A. Italiano,Copa Libertadores
919,2008.02.12,A. Italiano,301,1,0,407,Chico,Copa Libertadores
920,2008.02.12,Caracas,906,2,0,33,San Lorenzo,Copa Libertadores
921,2008.02.12,Dep. Cuenca,507,1,0,16,Estudiantes L.P.,Copa Libertadores
922,2008.02.13,Cruzeiro,217,3,0,121,Real Potosi,Copa Libertadores
923,2008.02.13,U. San Martin,738,2,0,31,River Plate,Copa Libertadores
924,2008.02.13,Coronel,717,0,0,219,Flamengo RJ,Copa Libertadores
925,2008.02.14,Cienciano,713,2,1,817,Nacional,Copa Libertadores
926,2008.02.14,Lanus,24,3,1,810,Danubio,Copa Libertadores
927,2008.02.14,Cucuta,409,0,0,237,Santos,Copa Libertadores
928,2008.02.19,Coronel,717,0,1,817,Nacional,Copa Libertadores
929,2008.02.19,A. Italiano,301,1,2,624,Sp. Luqueno,Copa Libertadores
930,2008.02.20,Arsenal Sarandi,5,1,0,614,Libertad Asuncion,Copa Libertadores
931,2008.02.20,U. A. Maracaibo,932,1,1,10,Boca Juniors,Copa Libertadores
932,2008.02.20,LDU Quito,518,0,0,220,Fluminense,Copa Libertadores
933,2008.02.21,San Lorenzo,33,0,0,217,Cruzeiro,Copa Libertadores
934,2008.02.21,Dep. Cuenca,507,0,0,810,Danubio,Copa Libertadores
935,2008.02.26,U. San Martin,738,0,1,329,U. Catolica,Copa Libertadores
936,2008.02.26,Caracas,906,2,1,121,Real Potosi,Copa Libertadores
937,2008.02.26,Estudiantes L.P.,16,0,0,24,Lanus,Copa Libertadores
938,2008.02.27,Flamengo RJ,219,2,1,713,Cienciano,Copa Libertadores
939,2008.02.27,Atl. Nacional,403,1,1,239,Sao Paulo,Copa Libertadores
940,2008.02.28,U. A. Maracaibo,932,1,3,307,Colo Colo,Copa Libertadores
941,2008.02.28,Cucuta,409,0,0,123,San Jose,Copa Libertadores
942,2008.03.04,LDU Quito,518,2,0,614,Libertad Asuncion,Copa Libertadores
943,2008.03.04,Cruzeiro,217,3,0,906,Caracas,Copa Libertadores
944,2008.03.05,Sao Paulo,239,2,1,301,A. Italiano,Copa Libertadores
945,2008.03.05,Fluminense,220,6,0,5,Arsenal Sarandi,Copa Libertadores
946,2008.03.05,Danubio,810,1,2,16,Estudiantes L.P.,Copa Libertadores
947,2008.03.06,Nacional,817,3,0,219,Flamengo RJ,Copa Libertadores
948,2008.03.06,Atl. Nacional,403,3,0,624,Sp. Luqueno,Copa Libertadores
949,2008.03.11,Cienciano,713,1,0,717,Coronel,Copa Libertadores
950,2008.03.11,Real Potosi,121,2,3,33,San Lorenzo,Copa Libertadores
951,2008.03.12,Arsenal Sarandi,5,0,1,518,LDU Quito,Copa Libertadores
952,2008.03.12,U. Catolica,329,1,2,31,River Plate,Copa Libertadores
953,2008.03.13,Lanus,24,0,0,507,Dep. Cuenca,Copa Libertadores
954,2008.03.18,Estudiantes L.P.,16,2,0,810,Danubio,Copa Libertadores
955,2008.03.18,Caracas,906,1,1,217,Cruzeiro,Copa Libertadores
956,2008.03.18,A. Italiano,301,1,0,403,Atl. Nacional,Copa Libertadores
957,2008.03.19,Flamengo RJ,219,2,0,817,Nacional,Copa Libertadores
958,2008.03.19,Libertad Asuncion,614,1,2,220,Fluminense,Copa Libertadores
959,2008.03.19,San Jose,123,2,1,237,Santos,Copa Libertadores
960,2008.03.20,Dep. Cuenca,507,1,1,24,Lanus,Copa Libertadores
961,2008.03.20,Sp. Luqueno,624,1,1,239,Sao Paulo,Copa Libertadores
962,2008.03.20,Colo Colo,307,2,0,10,Boca Juniors,Copa Libertadores
963,2008.03.25,San Lorenzo,33,1,0,121,Real Potosi,Copa Libertadores
964,2008.03.25,Coronel,717,0,0,713,Cienciano,Copa Libertadores
965,2008.03.26,River Plate,31,2,0,329,U. Catolica,Copa Libertadores
966,2008.03.26,LDU Quito,518,6,1,5,Arsenal Sarandi,Copa Libertadores
967,2008.03.27,Danubio,810,2,0,507,Dep. Cuenca,Copa Libertadores
968,2008.03.27,Boca Juniors,10,4,3,307,Colo Colo,Copa Libertadores
969,2008.04.01,U. Catolica,329,1,0,738,U. San Martin,Copa Libertadores
970,2008.04.01,Real Potosi,121,3,1,906,Caracas,Copa Libertadores
971,2008.04.01,Santos,237,7,0,123,San Jose,Copa Libertadores
972,2008.04.02,Fluminense,220,2,0,614,Libertad Asuncion,Copa Libertadores
973,2008.04.02,Lanus,24,3,3,16,Estudiantes L.P.,Copa Libertadores
974,2008.04.02,Sao Paulo,239,1,0,624,Sp. Luqueno,Copa Libertadores
975,2008.04.03,Nacional,817,1,0,717,Coronel,Copa Libertadores
976,2008.04.03,Cruzeiro,217,3,1,33,San Lorenzo,Copa Libertadores
977,2008.04.03,Atl. Nacional,403,1,1,301,A. Italiano,Copa Libertadores
978,2008.04.08,San Jose,123,2,4,409,Cucuta,Copa Libertadores
979,2008.04.08,Libertad Asuncion,614,3,1,518,LDU Quito,Copa Libertadores
980,2008.04.09,Arsenal Sarandi,5,2,0,220,Fluminense,Copa Libertadores
981,2008.04.09,Cienciano,713,0,3,219,Flamengo RJ,Copa Libertadores
982,2008.04.10,A. Italiano,301,1,0,239,Sao Paulo,Copa Libertadores
983,2008.04.10,Colo Colo,307,2,0,932,U. A. Maracaibo,Copa Libertadores
984,2008.04.10,Sp. Luqueno,624,1,3,403,Atl. Nacional,Copa Libertadores
985,2008.04.15,Estudiantes L.P.,16,2,0,507,Dep. Cuenca,Copa Libertadores
986,2008.04.15,Danubio,810,1,2,24,Lanus,Copa Libertadores
987,2008.04.15,Libertad Asuncion,614,1,2,5,Arsenal Sarandi,Copa Libertadores
988,2008.04.16,San Lorenzo,33,3,0,906,Caracas,Copa Libertadores
989,2008.04.16,Real Potosi,121,5,1,217,Cruzeiro,Copa Libertadores
990,2008.04.16,Santos,237,2,1,409,Cucuta,Copa Libertadores
991,2008.04.17,Fluminense,220,1,0,518,LDU Quito,Copa Libertadores
992,2008.04.17,River Plate,31,5,0,738,U. San Martin,Copa Libertadores
993,2008.04.22,Boca Juniors,10,3,0,932,U. A. Maracaibo,Copa Libertadores
994,2008.04.23,Nacional,817,3,1,713,Cienciano,Copa Libertadores
995,2008.04.23,Flamengo RJ,219,2,0,717,Coronel,Copa Libertadores
996,2008.04.23,Sp. Luqueno,624,4,1,301,A. Italiano,Copa Libertadores
997,2008.04.23,Sao Paulo,239,1,0,403,Atl. Nacional,Copa Libertadores
998,2008.04.29,LDU Quito,518,2,0,16,Estudiantes L.P.,Copa Libertadores
999,2008.04.30,Boca Juniors,10,2,1,217,Cruzeiro,Copa Libertadores
1000,2008.04.30,San Lorenzo,33,2,1,31,River Plate,Copa Libertadores
1001,2008.04.30,Nacional,817,0,0,239,Sao Paulo,Copa Libertadores
1002,2008.04.30,Atl. Nacional,403,1,2,220,Fluminense,Copa Libertadores
1003,2008.05.01,Santos,237,2,0,409,Cucuta,Copa Libertadores
1004,2008.05.06,Estudiantes L.P.,16,2,1,518,LDU Quito,Copa Libertadores
1005,2008.05.06,Fluminense,220,1,0,403,Atl. Nacional,Copa Libertadores
1006,2008.05.07,Cruzeiro,217,1,2,10,Boca Juniors,Copa Libertadores
1007,2008.05.07,Sao Paulo,239,2,0,817,Nacional,Copa Libertadores
1008,2008.05.08,River Plate,31,2,2,33,San Lorenzo,Copa Libertadores
1009,2008.05.08,Cucuta,409,0,2,237,Santos,Copa Libertadores
1010,2008.05.14,Sao Paulo,239,1,0,220,Fluminense,Copa Libertadores
1011,2008.05.15,San Lorenzo,33,1,1,518,LDU Quito,Copa Libertadores
1012,2008.05.21,Fluminense,220,3,1,239,Sao Paulo,Copa Libertadores
1013,2008.05.22,LDU Quito,518,1,1,33,San Lorenzo,Copa Libertadores
1014,2008.05.28,Boca Juniors,10,2,2,220,Fluminense,Copa Libertadores
1015,2008.06.04,Fluminense,220,3,1,10,Boca Juniors,Copa Libertadores
1016,2008.06.25,LDU Quito,518,4,2,220,Fluminense,Copa Libertadores
1017,2008.07.02,Fluminense,220,3,1,518,LDU Quito,Copa Libertadores
1018,2008.07.29,River Plate2,826,2,0,329,U. Catolica,Copa Sudamericana
1019,2008.07.30,U. de Deportes,739,0,0,508,Dep. Quito,Copa Sudamericana
1020,2008.07.31,U. A. Maracaibo,932,0,0,402,America De Cali,Copa Sudamericana
1021,2008.08.05,Independiente,22,2,1,16,Estudiantes L.P.,Copa Sudamericana
1022,2008.08.05,Dep. Quito,508,2,1,739,U. de Deportes,Copa Sudamericana
1023,2008.08.06,Argentinos Jrs,4,0,0,33,San Lorenzo,Copa Sudamericana
