"date","club_1","goals_1","par_1","club_2","goals_2","par_2","tournament"
"17.03.2015","Sporting Cristal",0,,"Racing Club",2,,"Copa Libertadores"
"12.03.2015","Juan Aurich",1,,"River Plate",1,,"Copa Libertadores"
"12.03.2015","Libertad Asuncion",1,,"Estudiantes L.P.",0,,"Copa Libertadores"
"11.03.2015","Barcelona SC",1,,"Atl. Nacional",2,,"Copa Libertadores"
"11.03.2015","San Jose",0,,"U.A.N.L.- Tigres",1,,"Copa Libertadores"
"11.03.2015","Boca Juniors",5,,"Zamora",0,,"Copa Libertadores"
"10.03.2015","Guarani",5,,"Dep. Tachira",2,,"Copa Libertadores"
"10.03.2015","Racing Club",1,,"Sporting Cristal",2,,"Copa Libertadores"
"10.03.2015","U. Sucre",0,,"Huracan",0,,"Copa Libertadores"
"10.03.2015","Wanderers",1,,"Palestino",0,,"Copa Libertadores"
"05.03.2015","Atl. Nacional",1,,"Estudiantes L.P.",1,,"Copa Libertadores"
"05.03.2015","Juan Aurich",2,,"San Jose",0,,"Copa Libertadores"
"05.03.2015","River Plate",1,,"U.A.N.L.- Tigres",1,,"Copa Libertadores"
"05.03.2015","U. De Chile",3,,"The Strongest",1,,"Copa Libertadores"
"04.03.2015","Internacional",3,,"Emelec",2,,"Copa Libertadores"
"04.03.2015","San Lorenzo",0,,"Corinthians",1,,"Copa Libertadores"
"04.03.2015","Colo Colo",2,,"Atlas",0,,"Copa Libertadores"
"03.03.2015","Cruzeiro",0,,"Huracan",0,,"Copa Libertadores"
"03.03.2015","Barcelona SC",0,,"Libertad Asuncion",1,,"Copa Libertadores"
"03.03.2015","Mineros",0,,"U. Sucre",1,,"Copa Libertadores"
"26.02.2015","Santa Fe",3,,"Colo Colo",1,,"Copa Libertadores"
"26.02.2015","Zamora",0,,"Palestino",1,,"Copa Libertadores"
"26.02.2015","Boca Juniors",2,,"Wanderers",1,,"Copa Libertadores"
"26.02.2015","Internacional",3,,"U. De Chile",1,,"Copa Libertadores"
"25.02.2015","Sao Paulo",4,,"Danubio",0,,"Copa Libertadores"
"25.02.2015","U. Sucre",0,,"Cruzeiro",0,,"Copa Libertadores"
"25.02.2015","Atletico-MG",0,,"Atlas",1,,"Copa Libertadores"
"25.02.2015","Estudiantes L.P.",3,,"Barcelona SC",0,,"Copa Libertadores"
"24.02.2015","Emelec",3,,"The Strongest",0,,"Copa Libertadores"
"24.02.2015","Sporting Cristal",1,,"Dep. Tachira",1,,"Copa Libertadores"
"24.02.2015","Racing Club",4,,"Guarani",1,,"Copa Libertadores"
"24.02.2015","Huracan",2,,"Mineros",2,,"Copa Libertadores"
"19.02.2015","San Jose",2,,"River Plate",0,,"Copa Libertadores"
"19.02.2015","Danubio",1,,"San Lorenzo",2,,"Copa Libertadores"
"19.02.2015","Libertad Asuncion",2,,"Atl. Nacional",2,,"Copa Libertadores"
"19.02.2015","U.A.N.L.- Tigres",3,,"Juan Aurich",0,,"Copa Libertadores"
"18.02.2015","Colo Colo",2,,"Atletico-MG",0,,"Copa Libertadores"
"18.02.2015","Corinthians",2,,"Sao Paulo",0,,"Copa Libertadores"
"18.02.2015","Guarani",2,,"Sporting Cristal",2,,"Copa Libertadores"
"18.02.2015","Palestino",0,,"Boca Juniors",2,,"Copa Libertadores"
"18.02.2015","Atlas",0,,"Santa Fe",1,,"Copa Libertadores"
"17.02.2015","Dep. Tachira",0,,"Racing Club",5,,"Copa Libertadores"
"17.02.2015","The Strongest",3,,"Internacional",1,,"Copa Libertadores"
"17.02.2015","U. De Chile",0,,"Emelec",1,,"Copa Libertadores"
"17.02.2015","Wanderers",3,,"Zamora",2,,"Copa Libertadores"
"12.02.2015","Estudiantes L.P.",4,,"Ind. del Valle",0,,"Copa Libertadores"
"12.02.2015","Nacional",2,,"Palestino",1,,"Copa Libertadores"
"11.02.2015","Once Caldas",1,,"Corinthians",1,,"Copa Libertadores"
"11.02.2015","Cerro Porteno",2,,"Dep. Tachira",2,,"Copa Libertadores"
"10.02.2015","The Strongest",2,,"Monarcas",0,,"Copa Libertadores"
"10.02.2015","Huracan",0,,"Alianza Lima",0,,"Copa Libertadores"
"05.02.2015","Ind. del Valle",1,,"Estudiantes L.P.",0,,"Copa Libertadores"
"05.02.2015","Palestino",1,,"Nacional",0,,"Copa Libertadores"
"05.02.2015","Dep. Tachira",2,,"Cerro Porteno",1,,"Copa Libertadores"
"04.02.2015","Corinthians",4,,"Once Caldas",0,,"Copa Libertadores"
"04.02.2015","Monarcas",1,,"The Strongest",1,,"Copa Libertadores"
"03.02.2015","Alianza Lima",0,,"Huracan",4,,"Copa Libertadores"
"13.08.2014","San Lorenzo",1,,"Nacional Asuncion",0,,"Copa Libertadores"
"06.08.2014","Nacional Asuncion",1,,"San Lorenzo",1,,"Copa Libertadores"
"30.07.2014","Bolivar",1,,"San Lorenzo",0,,"Copa Libertadores"
"29.07.2014","Defensor Sp.",1,,"Nacional Asuncion",0,,"Copa Libertadores"
"23.07.2014","San Lorenzo",5,,"Bolivar",0,,"Copa Libertadores"
"22.07.2014","Nacional Asuncion",2,,"Defensor Sp.",0,,"Copa Libertadores"
"15.05.2014","Defensor Sp.",1,,"Atl. Nacional",0,,"Copa Libertadores"
"15.05.2014","Bolivar",1,,"Lanus",0,,"Copa Libertadores"
"14.05.2014","Cruzeiro",1,,"San Lorenzo",1,,"Copa Libertadores"
"14.05.2014","Arsenal Sarandi",0,,"Nacional Asuncion",0,,"Copa Libertadores"
"08.05.2014","Atl. Nacional",0,,"Defensor Sp.",2,,"Copa Libertadores"
"08.05.2014","Lanus",1,,"Bolivar",1,,"Copa Libertadores"
"07.05.2014","San Lorenzo",1,,"Cruzeiro",0,,"Copa Libertadores"
"07.05.2014","Nacional Asuncion",1,,"Arsenal Sarandi",0,,"Copa Libertadores"
"01.05.2014","Atletico-MG",1,,"Atl. Nacional",1,,"Copa Libertadores"
"30.04.2014","Cerro Porteno",0,,"Cruzeiro",2,,"Copa Libertadores"
"30.04.2014","Gremio",1,1,"San Lorenzo",1,0,"Copa Libertadores"
"30.04.2014","U. Espanola",0,,"Arsenal Sarandi",1,,"Copa Libertadores"
"29.04.2014","Velez Sarsfield",2,,"Nacional Asuncion",2,,"Copa Libertadores"
"29.04.2014","Defensor Sp.",3,2,"The Strongest",0,0,"Copa Libertadores"
"24.04.2014","Arsenal Sarandi",0,,"U. Espanola",0,,"Copa Libertadores"
"24.04.2014","Santos Laguna",0,,"Lanus",2,,"Copa Libertadores"
"23.04.2014","Atl. Nacional",1,,"Atletico-MG",0,,"Copa Libertadores"
"23.04.2014","San Lorenzo",1,,"Gremio",0,,"Copa Libertadores"
"23.04.2014","Nacional Asuncion",1,,"Velez Sarsfield",0,,"Copa Libertadores"
"22.04.2014","Bolivar",1,,"Club Leon",1,,"Copa Libertadores"
"17.04.2014","The Strongest",2,,"Defensor Sp.",0,,"Copa Libertadores"
"16.04.2014","Club Leon",2,,"Bolivar",2,,"Copa Libertadores"
"16.04.2014","Cruzeiro",1,,"Cerro Porteno",1,,"Copa Libertadores"
"16.04.2014","Lanus",2,,"Santos Laguna",1,,"Copa Libertadores"
"10.04.2014","Gremio [Bra]",1,,"Nacional [Uru]",0,,"Copa Libertadores"
"10.04.2014","Newells Old Boys [Arg]",1,,"Atl. Nacional [Col]",3,,"Copa Libertadores"
"10.04.2014","Arsenal Sarandi [Arg]",3,,"Santos Laguna [Mex]",0,,"Copa Libertadores"
"10.04.2014","Penarol [Uru]",1,,"Dep. Anzoategui [Ven]",1,,"Copa Libertadores"
"10.04.2014","Atletico-MG [Bra]",1,,"Zamora [Ven]",0,,"Copa Libertadores"
"10.04.2014","Nacional Asuncion [Par]",3,,"Santa Fe [Col]",2,,"Copa Libertadores"
"09.04.2014","Cruzeiro [Bra]",3,,"Garcilaso [Per]",0,,"Copa Libertadores"
"09.04.2014","Defensor Sp. [Uru]",1,,"U. De Chile [Chi]",1,,"Copa Libertadores"
"09.04.2014","San Lorenzo [Arg]",3,,"Botafogo RJ [Bra]",0,,"Copa Libertadores"
"09.04.2014","U. Espanola [Chi]",4,,"Ind. del Valle [Ecu]",5,,"Copa Libertadores"
"09.04.2014","Bolivar [Bol]",2,,"Emelec [Ecu]",1,,"Copa Libertadores"
"09.04.2014","Flamengo RJ [Bra]",2,,"Club Leon [Mex]",3,,"Copa Libertadores"
"08.04.2014","Cerro Porteno [Par]",3,,"Dep. Cali [Col]",2,,"Copa Libertadores"
"08.04.2014","O'Higgins [Chi]",0,,"Lanus [Arg]",0,,"Copa Libertadores"
"08.04.2014","The Strongest [Bol]",2,,"Athletico-PR [Bra]",1,,"Copa Libertadores"
"08.04.2014","Velez Sarsfield [Arg]",1,,"U. de Deportes [Per]",0,,"Copa Libertadores"
"03.04.2014","Santa Fe [Col]",1,,"Atletico-MG [Bra]",1,,"Copa Libertadores"
"03.04.2014","U. De Chile [Chi]",0,,"Cruzeiro [Bra]",2,,"Copa Libertadores"
"02.04.2014","Atl. Nacional [Col]",0,,"Gremio [Bra]",2,,"Copa Libertadores"
"02.04.2014","Emelec [Ecu]",1,,"Flamengo RJ [Bra]",2,,"Copa Libertadores"
"02.04.2014","Botafogo RJ [Bra]",0,,"U. Espanola [Chi]",1,,"Copa Libertadores"
"01.04.2014","Garcilaso [Per]",0,,"Defensor Sp. [Uru]",2,,"Copa Libertadores"
"27.03.2014","U. de Deportes [Per]",3,,"The Strongest [Bol]",3,,"Copa Libertadores"
"27.03.2014","Ind. del Valle [Ecu]",1,,"San Lorenzo [Arg]",1,,"Copa Libertadores"
"27.03.2014","Lanus [Arg]",2,,"Cerro Porteno [Par]",0,,"Copa Libertadores"
"27.03.2014","Club Leon [Mex]",0,,"Bolivar [Bol]",1,,"Copa Libertadores"
"26.03.2014","Athletico-PR [Bra]",1,,"Velez Sarsfield [Arg]",3,,"Copa Libertadores"
"26.03.2014","Dep. Cali [Col]",1,,"O'Higgins [Chi]",1,,"Copa Libertadores"
"26.03.2014","Dep. Anzoategui [Ven]",1,,"Arsenal Sarandi [Arg]",3,,"Copa Libertadores"
"26.03.2014","Nacional [Uru]",2,,"Newells Old Boys [Arg]",4,,"Copa Libertadores"
"25.03.2014","Santos Laguna [Mex]",4,,"Penarol [Uru]",1,,"Copa Libertadores"
"25.03.2014","Zamora [Ven]",2,,"Nacional Asuncion [Par]",0,,"Copa Libertadores"
"20.03.2014","Cruzeiro [Bra]",2,,"Defensor Sp. [Uru]",2,,"Copa Libertadores"
"20.03.2014","U. Espanola [Chi]",1,,"San Lorenzo [Arg]",0,,"Copa Libertadores"
"20.03.2014","Cerro Porteno [Par]",2,,"O'Higgins [Chi]",1,,"Copa Libertadores"
"20.03.2014","Lanus [Arg]",2,,"Dep. Cali [Col]",0,,"Copa Libertadores"
"20.03.2014","Athletico-PR [Bra]",3,,"U. de Deportes [Per]",0,,"Copa Libertadores"
"19.03.2014","Bolivar [Bol]",1,,"Flamengo RJ [Bra]",0,,"Copa Libertadores"
"19.03.2014","Club Leon [Mex]",3,,"Emelec [Ecu]",0,,"Copa Libertadores"
"19.03.2014","Newells Old Boys [Arg]",1,,"Gremio [Bra]",1,,"Copa Libertadores"
"19.03.2014","Atletico-MG [Bra]",1,,"Nacional Asuncion [Par]",1,,"Copa Libertadores"
"19.03.2014","Penarol [Uru]",2,,"Arsenal Sarandi [Arg]",1,,"Copa Libertadores"
"19.03.2014","Santos Laguna [Mex]",3,,"Dep. Anzoategui [Ven]",0,,"Copa Libertadores"
"18.03.2014","Botafogo RJ [Bra]",1,,"Ind. del Valle [Ecu]",0,,"Copa Libertadores"
"18.03.2014","Santa Fe [Col]",2,,"Zamora [Ven]",2,,"Copa Libertadores"
"18.03.2014","Velez Sarsfield [Arg]",2,,"The Strongest [Bol]",0,,"Copa Libertadores"
"18.03.2014","Nacional [Uru]",0,,"Atl. Nacional [Col]",1,,"Copa Libertadores"
"18.03.2014","U. De Chile [Chi]",1,,"Garcilaso [Per]",0,,"Copa Libertadores"
"13.03.2014","Dep. Cali [Col]",2,,"Lanus [Arg]",1,,"Copa Libertadores"
"13.03.2014","U. de Deportes [Per]",0,,"Athletico-PR [Bra]",1,,"Copa Libertadores"
"13.03.2014","Gremio [Bra]",0,,"Newells Old Boys [Arg]",0,,"Copa Libertadores"
"13.03.2014","O'Higgins [Chi]",2,,"Cerro Porteno [Par]",2,,"Copa Libertadores"
"13.03.2014","Arsenal Sarandi [Arg]",1,,"Penarol [Uru]",0,,"Copa Libertadores"
"12.03.2014","Flamengo RJ [Bra]",2,,"Bolivar [Bol]",2,,"Copa Libertadores"
"12.03.2014","Nacional Asuncion [Par]",2,,"Atletico-MG [Bra]",2,,"Copa Libertadores"
"12.03.2014","Zamora [Ven]",2,,"Santa Fe [Col]",1,,"Copa Libertadores"
"12.03.2014","Ind. del Valle [Ecu]",2,,"Botafogo RJ [Bra]",1,,"Copa Libertadores"
"12.03.2014","San Lorenzo [Arg]",1,,"U. Espanola [Chi]",1,,"Copa Libertadores"
"11.03.2014","Emelec [Ecu]",2,,"Club Leon [Mex]",1,,"Copa Libertadores"
"11.03.2014","Garcilaso [Per]",1,,"U. De Chile [Chi]",2,,"Copa Libertadores"
"11.03.2014","Atl. Nacional [Col]",2,,"Nacional [Uru]",2,,"Copa Libertadores"
"11.03.2014","Dep. Anzoategui [Ven]",1,,"Santos Laguna [Mex]",1,,"Copa Libertadores"
"11.03.2014","The Strongest [Bol]",2,,"Velez Sarsfield [Arg]",0,,"Copa Libertadores"
"11.03.2014","Defensor Sp. [Uru]",2,,"Cruzeiro [Bra]",0,,"Copa Libertadores"
"27.02.2014","Newells Old Boys [Arg]",4,,"Nacional [Uru]",0,,"Copa Libertadores"
"27.02.2014","San Lorenzo [Arg]",1,,"Ind. del Valle [Ecu]",0,,"Copa Libertadores"
"26.02.2014","Atletico-MG [Bra]",2,,"Santa Fe [Col]",1,,"Copa Libertadores"
"26.02.2014","Flamengo RJ [Bra]",3,,"Emelec [Ecu]",1,,"Copa Libertadores"
"26.02.2014","Cerro Porteno [Par]",3,,"Lanus [Arg]",1,,"Copa Libertadores"
"26.02.2014","U. Espanola [Chi]",1,,"Botafogo RJ [Bra]",1,,"Copa Libertadores"
"25.02.2014","Arsenal Sarandi [Arg]",3,,"Dep. Anzoategui [Ven]",0,,"Copa Libertadores"
"25.02.2014","Gremio [Bra]",3,,"Atl. Nacional [Col]",0,,"Copa Libertadores"
"25.02.2014","Velez Sarsfield [Arg]",2,,"Athletico-PR [Bra]",0,,"Copa Libertadores"
"25.02.2014","Cruzeiro [Bra]",5,,"U. De Chile [Chi]",1,,"Copa Libertadores"
"20.02.2014","The Strongest [Bol]",1,,"U. de Deportes [Per]",0,,"Copa Libertadores"
"20.02.2014","Nacional Asuncion [Par]",1,,"Zamora [Ven]",0,,"Copa Libertadores"
"19.02.2014","Bolivar [Bol]",1,,"Club Leon [Mex]",1,,"Copa Libertadores"
"19.02.2014","O'Higgins [Chi]",1,,"Dep. Cali [Col]",0,,"Copa Libertadores"
"19.02.2014","Defensor Sp. [Uru]",4,,"Garcilaso [Per]",1,,"Copa Libertadores"
"18.02.2014","Ind. del Valle [Ecu]",2,,"U. Espanola [Chi]",2,,"Copa Libertadores"
"18.02.2014","Penarol [Uru]",0,,"Santos Laguna [Mex]",2,,"Copa Libertadores"
"14.02.2014","Atl. Nacional [Col]",1,,"Newells Old Boys [Arg]",0,,"Copa Libertadores"
"14.02.2014","Emelec [Ecu]",2,,"Bolivar [Bol]",1,,"Copa Libertadores"
"13.02.2014","Lanus [Arg]",0,,"O'Higgins [Chi]",0,,"Copa Libertadores"
"13.02.2014","Nacional [Uru]",0,,"Gremio [Bra]",1,,"Copa Libertadores"
"13.02.2014","Athletico-PR [Bra]",1,,"The Strongest [Bol]",0,,"Copa Libertadores"
"13.02.2014","U. De Chile [Chi]",1,,"Defensor Sp. [Uru]",0,,"Copa Libertadores"
"13.02.2014","Dep. Cali [Col]",1,,"Cerro Porteno [Par]",0,,"Copa Libertadores"
"12.02.2014","Club Leon [Mex]",2,,"Flamengo RJ [Bra]",1,,"Copa Libertadores"
"12.02.2014","Garcilaso [Per]",2,,"Cruzeiro [Bra]",1,,"Copa Libertadores"
"12.02.2014","Dep. Anzoategui [Ven]",1,,"Penarol [Uru]",1,,"Copa Libertadores"
"12.02.2014","Santa Fe [Col]",3,,"Nacional Asuncion [Par]",1,,"Copa Libertadores"
"12.02.2014","U. de Deportes [Per]",0,,"Velez Sarsfield [Arg]",1,,"Copa Libertadores"
"11.02.2014","Santos Laguna [Mex]",1,,"Arsenal Sarandi [Arg]",0,,"Copa Libertadores"
"11.02.2014","Zamora [Ven]",0,,"Atletico-MG [Bra]",1,,"Copa Libertadores"
"11.02.2014","Botafogo RJ [Bra]",2,,"San Lorenzo [Arg]",0,,"Copa Libertadores"
"06.02.2014","Lanus",1,,"Caracas",0,,"Copa Libertadores"
"06.02.2014","Guarani",2,,"U. De Chile",3,,"Copa Libertadores"
"05.02.2014","Athletico-PR",3,2,"Sporting Cristal",1,1,"Copa Libertadores"
"05.02.2014","Botafogo RJ",4,,"Dep. Quito",0,,"Copa Libertadores"
"04.02.2014","Santa Fe",1,,"Monarcas",0,,"Copa Libertadores"
"04.02.2014","Nacional",2,,"Oriente Petrolero",0,,"Copa Libertadores"
"30.01.2014","Caracas",0,,"Lanus",2,,"Copa Libertadores"
"30.01.2014","U. De Chile",1,,"Guarani",0,,"Copa Libertadores"
"29.01.2014","Dep. Quito",1,,"Botafogo RJ",0,,"Copa Libertadores"
"29.01.2014","Sporting Cristal",2,,"Athletico-PR",1,,"Copa Libertadores"
"28.01.2014","Monarcas",2,,"Santa Fe",1,,"Copa Libertadores"
"28.01.2014","Oriente Petrolero",1,,"Nacional",0,,"Copa Libertadores"
"24.07.2013","Atletico-MG",3,2,"Olimpia Asuncion",0,0,"Copa Libertadores"
"17.07.2013","Olimpia Asuncion",2,,"Atletico-MG",0,,"Copa Libertadores"
"10.07.2013","Atletico-MG",3,2,"Newells Old Boys",0,0,"Copa Libertadores"
"09.07.2013","Santa Fe",1,,"Olimpia Asuncion",0,,"Copa Libertadores"
"03.07.2013","Newells Old Boys",2,,"Atletico-MG",0,,"Copa Libertadores"
"02.07.2013","Olimpia Asuncion",2,,"Santa Fe",0,,"Copa Libertadores"
"30.05.2013","Atletico-MG",1,,"Club Tijuana",1,,"Copa Libertadores"
"29.05.2013","Olimpia Asuncion",2,,"Fluminense",1,,"Copa Libertadores"
"29.05.2013","Newells Old Boys",1,0,"Boca Juniors",0,0,"Copa Libertadores"
"28.05.2013","Santa Fe",2,,"Garcilaso",0,,"Copa Libertadores"
"23.05.2013","Boca Juniors",0,,"Newells Old Boys",0,,"Copa Libertadores"
"23.05.2013","Club Tijuana",2,,"Atletico-MG",2,,"Copa Libertadores"
"22.05.2013","Fluminense",0,,"Olimpia Asuncion",0,,"Copa Libertadores"
"22.05.2013","Garcilaso",1,,"Santa Fe",3,,"Copa Libertadores"
"16.05.2013","Santa Fe",1,,"Gremio",0,,"Copa Libertadores"
"16.05.2013","Olimpia Asuncion",2,,"Tigre",0,,"Copa Libertadores"
"15.05.2013","Corinthians",1,,"Boca Juniors",1,,"Copa Libertadores"
"15.05.2013","Velez Sarsfield",1,,"Newells Old Boys",2,,"Copa Libertadores"
"14.05.2013","Palmeiras",1,,"Club Tijuana",2,,"Copa Libertadores"
"09.05.2013","Nacional",1,1,"Garcilaso",1,0,"Copa Libertadores"
"08.05.2013","Atletico-MG",4,,"Sao Paulo",1,,"Copa Libertadores"
"08.05.2013","Fluminense",2,,"Emelec",0,,"Copa Libertadores"
"02.05.2013","Emelec",2,,"Fluminense",1,,"Copa Libertadores"
"02.05.2013","Sao Paulo",1,,"Atletico-MG",2,,"Copa Libertadores"
"01.05.2013","Boca Juniors",1,,"Corinthians",0,,"Copa Libertadores"
"01.05.2013","Gremio",2,,"Santa Fe",1,,"Copa Libertadores"
"30.04.2013","Club Tijuana",0,,"Palmeiras",0,,"Copa Libertadores"
"30.04.2013","Tigre",2,,"Olimpia Asuncion",1,,"Copa Libertadores"
"25.04.2013","Garcilaso",1,,"Nacional",0,,"Copa Libertadores"
"24.04.2013","Newells Old Boys",0,,"Velez Sarsfield",1,,"Copa Libertadores"
"18.04.2013","Fluminense",1,,"Caracas",0,,"Copa Libertadores"
"18.04.2013","Huachipato",1,,"Gremio",1,,"Copa Libertadores"
"18.04.2013","Libertad Asuncion",3,,"Tigre",5,,"Copa Libertadores"
"18.04.2013","Sporting Cristal",1,,"Palmeiras",0,,"Copa Libertadores"
"17.04.2013","Arsenal Sarandi",2,,"The Strongest",1,,"Copa Libertadores"
"17.04.2013","Sao Paulo",2,,"Atletico-MG",0,,"Copa Libertadores"
"17.04.2013","Barcelona SC",1,,"Nacional",0,,"Copa Libertadores"
"17.04.2013","Toluca",3,,"Boca Juniors",2,,"Copa Libertadores"
"16.04.2013","Cerro Porteno",0,,"Deportes Tolima",0,,"Copa Libertadores"
"16.04.2013","Santa Fe",2,,"Garcilaso",0,,"Copa Libertadores"
"11.04.2013","Lara",2,,"U. De Chile",3,,"Copa Libertadores"
"11.04.2013","Olimpia Asuncion",4,,"Newells Old Boys",1,,"Copa Libertadores"
"11.04.2013","Palmeiras",1,,"Libertad Asuncion",0,,"Copa Libertadores"
"10.04.2013","Club Tijuana",1,,"Millonarios",0,,"Copa Libertadores"
"10.04.2013","Corinthians",3,,"San Jose",0,,"Copa Libertadores"
"10.04.2013","Gremio",0,,"Fluminense",0,,"Copa Libertadores"
"10.04.2013","Garcilaso",5,,"Cerro Porteno",1,,"Copa Libertadores"
"09.04.2013","Deportes Tolima",1,,"Santa Fe",2,,"Copa Libertadores"
"09.04.2013","Tigre",3,,"Sporting Cristal",1,,"Copa Libertadores"
"09.04.2013","Penarol",3,,"Deportes Iquique",0,,"Copa Libertadores"
"09.04.2013","Velez Sarsfield",0,,"Emelec",0,,"Copa Libertadores"
"04.04.2013","The Strongest",2,,"Sao Paulo",1,,"Copa Libertadores"
"04.04.2013","U. De Chile",0,,"Olimpia Asuncion",1,,"Copa Libertadores"
"04.04.2013","Nacional",4,,"Toluca",0,,"Copa Libertadores"
"04.04.2013","Newells Old Boys",3,,"Lara",1,,"Copa Libertadores"
"03.04.2013","Atletico-MG",5,,"Arsenal Sarandi",2,,"Copa Libertadores"
"03.04.2013","Millonarios",0,,"Corinthians",1,,"Copa Libertadores"
"03.04.2013","Boca Juniors",1,,"Barcelona SC",0,,"Copa Libertadores"
"03.04.2013","Caracas",0,,"Huachipato",4,,"Copa Libertadores"
"03.04.2013","San Jose",1,,"Club Tijuana",1,,"Copa Libertadores"
"02.04.2013","Emelec",2,,"Penarol",0,,"Copa Libertadores"
"02.04.2013","Palmeiras",2,,"Tigre",0,,"Copa Libertadores"
"02.04.2013","Santa Fe",1,,"Cerro Porteno",0,,"Copa Libertadores"
"02.04.2013","Deportes Iquique",1,,"Velez Sarsfield",3,,"Copa Libertadores"
"02.04.2013","Garcilaso",0,,"Deportes Tolima",3,,"Copa Libertadores"
"14.03.2013","Arsenal Sarandi",2,,"Sao Paulo",1,,"Copa Libertadores"
"14.03.2013","San Jose",2,,"Millonarios",0,,"Copa Libertadores"
"14.03.2013","Nacional",0,,"Boca Juniors",1,,"Copa Libertadores"
"13.03.2013","Corinthians",3,,"Club Tijuana",0,,"Copa Libertadores"
"13.03.2013","The Strongest",1,,"Atletico-MG",2,,"Copa Libertadores"
"13.03.2013","Barcelona SC",0,,"Toluca",0,,"Copa Libertadores"
"13.03.2013","Lara",1,,"Olimpia Asuncion",5,,"Copa Libertadores"
"12.03.2013","Caracas",2,,"Gremio",1,,"Copa Libertadores"
"12.03.2013","U. De Chile",0,,"Newells Old Boys",2,,"Copa Libertadores"
"12.03.2013","Sporting Cristal",1,,"Libertad Asuncion",1,,"Copa Libertadores"
"12.03.2013","Velez Sarsfield",3,,"Penarol",1,,"Copa Libertadores"
"07.03.2013","Atletico-MG",2,,"The Strongest",1,,"Copa Libertadores"
"07.03.2013","Boca Juniors",0,,"Nacional",1,,"Copa Libertadores"
"07.03.2013","Cerro Porteno",1,,"Santa Fe",2,,"Copa Libertadores"
"07.03.2013","Sao Paulo",1,,"Arsenal Sarandi",1,,"Copa Libertadores"
"07.03.2013","Toluca",1,,"Barcelona SC",1,,"Copa Libertadores"
"06.03.2013","Club Tijuana",1,,"Corinthians",0,,"Copa Libertadores"
"06.03.2013","Fluminense",1,,"Huachipato",1,,"Copa Libertadores"
"06.03.2013","Libertad Asuncion",2,,"Sporting Cristal",2,,"Copa Libertadores"
"06.03.2013","Tigre",1,,"Palmeiras",0,,"Copa Libertadores"
"05.03.2013","Emelec",2,,"Deportes Iquique",1,,"Copa Libertadores"
"05.03.2013","Gremio",4,,"Caracas",1,,"Copa Libertadores"
"05.03.2013","Millonarios",2,,"San Jose",1,,"Copa Libertadores"
"05.03.2013","Newells Old Boys",1,,"U. De Chile",2,,"Copa Libertadores"
"05.03.2013","Olimpia Asuncion",2,,"Lara",2,,"Copa Libertadores"
"28.02.2013","Sao Paulo",2,,"The Strongest",1,,"Copa Libertadores"
"28.02.2013","Libertad Asuncion",2,,"Palmeiras",0,,"Copa Libertadores"
"28.02.2013","Sporting Cristal",2,,"Tigre",0,,"Copa Libertadores"
"27.02.2013","Corinthians",2,,"Millonarios",0,,"Copa Libertadores"
"27.02.2013","Huachipato",1,,"Fluminense",2,,"Copa Libertadores"
"27.02.2013","Barcelona SC",1,,"Boca Juniors",2,,"Copa Libertadores"
"27.02.2013","Deportes Iquique",2,,"Emelec",0,,"Copa Libertadores"
"27.02.2013","Club Tijuana",4,,"San Jose",0,,"Copa Libertadores"
"26.02.2013","Arsenal Sarandi",2,,"Atletico-MG",5,,"Copa Libertadores"
"26.02.2013","Deportes Tolima",0,,"Garcilaso",1,,"Copa Libertadores"
"26.02.2013","Penarol",0,,"Velez Sarsfield",1,,"Copa Libertadores"
"21.02.2013","Santa Fe",1,,"Deportes Tolima",1,,"Copa Libertadores"
"21.02.2013","Tigre",0,,"Libertad Asuncion",2,,"Copa Libertadores"
"21.02.2013","Cerro Porteno",0,,"Garcilaso",1,,"Copa Libertadores"
"21.02.2013","Lara",2,,"Newells Old Boys",1,,"Copa Libertadores"
"20.02.2013","Fluminense",0,,"Gremio",3,,"Copa Libertadores"
"20.02.2013","San Jose",1,,"Corinthians",1,,"Copa Libertadores"
"20.02.2013","Huachipato",1,,"Caracas",3,,"Copa Libertadores"
"20.02.2013","Velez Sarsfield",3,,"Deportes Iquique",0,,"Copa Libertadores"
"19.02.2013","Toluca",2,,"Nacional",3,,"Copa Libertadores"
"19.02.2013","Millonarios",0,,"Club Tijuana",1,,"Copa Libertadores"
"19.02.2013","Olimpia Asuncion",3,,"U. De Chile",0,,"Copa Libertadores"
"19.02.2013","Penarol",1,,"Emelec",0,,"Copa Libertadores"
"15.02.2013","Deportes Tolima",2,,"Cerro Porteno",1,,"Copa Libertadores"
"14.02.2013","Palmeiras",2,,"Sporting Cristal",1,,"Copa Libertadores"
"14.02.2013","The Strongest",2,,"Arsenal Sarandi",1,,"Copa Libertadores"
"14.02.2013","Gremio",1,,"Huachipato",2,,"Copa Libertadores"
"14.02.2013","Newells Old Boys",3,,"Olimpia Asuncion",1,,"Copa Libertadores"
"14.02.2013","Garcilaso",1,,"Santa Fe",1,,"Copa Libertadores"
"13.02.2013","Atletico-MG",2,,"Sao Paulo",1,,"Copa Libertadores"
"13.02.2013","Boca Juniors",1,,"Toluca",2,,"Copa Libertadores"
"13.02.2013","Caracas",0,,"Fluminense",1,,"Copa Libertadores"
"13.02.2013","Deportes Iquique",1,,"Penarol",2,,"Copa Libertadores"
